Título,Fecha,Cuerpo,URL
Se abrirá una unidad sanitaria en zona centro,13/12/2024,"En su balance de fin de año, el intendente de Zárate, Marcelo Matzkin manifestó que se crearía una unidad sanitaria zona centro, en las dependencias de la Sociedad Española.
Consultamos, al respecto y para obtener mayores datos, al Vice Cónsul de España en Zárate, Juan Carlos Rodríguez García, quien expresó que “efectivamente nos encontramos en tratativas con el municipio para el establecimiento, en nuestras instalaciones, de una unidad de salud, que brindará servicios a la comunidad”.
Con respecto a la puesta en marcha manifestó que se están esperando que los arquitectos den opinión técnica, para adaptar espacios existentes a los requerimientos de los futuros consultorios médicos. Los mismos serán atendidos por personal de salud perteneciente al Municipio.
Siguió diciendo que para nosotros es un “gusto poder colaborar con la población en la medida de nuestras posibilidades, brindando la infraestructura y la comodidad que implica tenerla en pleno centro, más si se tiene en cuenta la gran cantidad de personas que potencialmente podrían usarla para atención médica de consulta, y que así no tengan que trasladarse hacia el Hospital o el intermedio”.
Continuó diciendo que es una idea que tuvieron en común con el intendente Matzkin y debe enmarcarse en el compromiso de la Sociedad Española de Socorros Mutuos de Zárate y del Vice Consulado, con el Partido de Zárate, ya que cualquiera podrá atenderse sin bonos ni aranceles, ya que las consultas serán totalmente gratuitas.",https://www.diariolavozdezarate.com/2024/12/13/se-abrira-una-unidad-sanitaria-en-zona-centro/
Pista de carreras en Lima: convocan a la Audiencia Pública para el 17 de diciembre,03/12/2024,"En 15 días se realizará una Audiencia Pública para debatir sobre la instalación de una pista de carreras en Lima luego de haber sido suspendida por orden de la justicia en lo Contencioso Administrativo, en respuesta a una acción judicial.
Ahora se realizará como estaba prevista, tal instancia de participación vecinal, y se debe suponer que se han subsanado las omisiones que la jueza tuvo en cuenta para suspender la audiencia anterior..
La idea de convocar a una Audiencia Pública, en el marco de lo establecido en la Ordenanza N° 3290, es para informar y someter al conocimiento y consideración de la comunidad la instalación de una pista profesional de carreras de automovilismo “Cuarto de Milla” en la intersección de la Ruta Provincial 038-03 y camino al Cementerio en la Ciudad de Lima. Tal instancia será presidida por el secretario de Gobierno, Ignacio Suárez, que dirigirá un Comité Ejecutivo. Dicho comité, que ya fue integrado y fijó una nueva fecha para el próximo 17 de diciembre, a las 9 horas, en la Asociación de Jubilados y Pensionados de Lima (AjyPLI).
Por tal motivo se abrirá un registro de personas que quieran exponer su punto de vista sobre el proyecto y se abrirá nuevamente un registro para todas las personas que quieran expresar algo en la audiencia pública.
Tal registro permanecerá abierto a partir de hoy y hasta el 16 del corriente mes. Como tal instancia se dilató, todas las personas que ya hayan realizado el trámite quedarán habilitadas sin necesidad de una nueva inscripción.
Se desconoce hasta la fecha de realización de la audiencia cuál es la opinión del pueblo de Lima con relación a este emprendimiento, ya que si bien para el municipio es importante tal iniciativa ya que busca consolidarse como atractivo “motor” para la zona no se sabe a ciencia cierta si el proyecto cuenta con apoyo social, sobre todo por la ubicación del mismo en zona rural. LA VOZ consultó la opinión de la oposición y del oficialismo. Hoy publicamos la del concejal de Lima, Castiglioni, y mañana la de un representante del oficialismo. Esto nos dijo el edil a nuestro requerimiento: Yo creo que hay que referirse al tema como un proyecto que puede ser positivo o no, pero que para eso es necesario que los vecinos conozcamos todos los detalles, todos los términos de los cambios de usos de suelos, los impactos ambientales si los tiene, qué beneficios para Lima están previstos, cuánto es lo que le va a costar al Municipio, no cobrar por ejemplo los derechos de construcción eliminados en la fiscal e impositiva 2025 que es un impuesto que claramente sirve para hacer obras. Porque está historia los vecinos ya la vivimos, la vivimos con la Costanera de Lima, por cierto abandonada, o si este tipo de exenciones al código de planeamiento urbano generara alguna plusvalía en obras para la Ciudad, si no sólo quedará en el recuerdo que los únicos que ganan son algunos vivos con negocios inmobiliarios ocultos detrás del proyecto que nunca llega a buen puerto.
Yo quiero lo mejor para Lima, quiero trabajo para los vecinos, para los jóvenes, quiero que Lima tenga todas sus necesidades básicas cubiertas en todos sus rincones primero y después la quiero ver linda y creciendo, si ésta es una posibilidad para que eso pase, bienvenida, pero lo que me sorprende es que no muestren todas las cartas, que se muevan en las sombras y rápidamente para que las cosas salgan a como dé lugar, y que justamente cuando se exige transparencia salten los más poderosos con un nivel de violencia y ataques que desnudan que pueda haber otros intereses escondidos.
Un claro ejemplo de lo que hablo es que nadie fue a hablar con los vecinos de la zona, los damnificados o no a explicarles de qué se trata el proyecto, si ellos van a ser afectados o no. Insisto, quiero que Lima tenga inversiones, pero no para que se beneficien cuatro vivos, sino para que se beneficien los vecinos y la ciudad.",https://www.diariolavozdezarate.com/2024/12/03/audiencia-publica-por-la-instalacion-de-una-pista-de-carrera-sera-el-17-de-diciembre/
Centro del Comercio Zárate: Preocupación de un sector de asociados,07/12/2024,"En ediciones anteriores hemos dado cuenta de la sensación de orfandad de muchos comerciantes zarateños, que notaban la agonía institucional en la que está sumida la entidad.
Hace unos días se publicó una solicitada por un grupo de ellos y hoy entrevistamos a Gabriela Trupia, referente de uno de los sectores de asociados que intentan imprimir un cambio en la institución. Y en el mismo sentido intentaremos continuar conversando para tener otras visiones del mismo tema.
Gabriela es, además de comerciante en el rubro comestible, funcionaria de la UTN. Le consultamos con relación a este tema cuál es la visión que tiene de la actual gestión del Centro del Comercio? Nos dijo que “A principios de año un grupo de vecinos comerciantes – que fue creciendo con el tiempo- empezamos a reunirnos preocupados por la situación del Centro de Comercio e Industrias de Zárate, porque la situación que hemos visto es que, en diciembre del año pasado, la comisión directiva última que fue elegida, tiene mandato vencido y debían llamar elecciones dentro de los 90 días. Eso no pasó, de manera que actualmente la comisión directiva ya tiene mandato vencido y, por lo tanto, no tiene legalidad ni legitimidad y como si eso fuera poco, otro problema que tiene es que, según consta en Personería Jurídica de la provincia de Buenos Aires, no tiene la documentación en regla, por lo que debe iniciar un proceso de regularización para darle solvencia y quitarle esta debilidad institucional que tiene actualmente el centro”.
LA VOZ: Bien, y luego de ese diagnóstico Ud. que proponen para el asociado? “El Centro de Comercio ha tenido momentos de mucho brillo en Zárate. Ha tenido participaciones de muchos comerciantes reconocidos pero ahora ha perdido gran cantidad asociados. Por un lado, porque no se dan las prestaciones que se requieren de una entidad gremial empresaria como ésta, pero fundamentalmente es el efecto de la falta de los servicios, por lo que el comerciante analiza que no tiene sentido seguir asociado. Hace falta una fuerte convocatoria de nuevos asociados para también contar con recursos genuinos y poner en valor el emblemático edificio, que hoy tiene muchas deficiencias visibles.
Nosotros creemos que es gracias a la articulación que actualmente tiene con la Cooperativa de Electricidad de Zárate que aún puede tener algunas prestaciones virtuosas. Esa es, definitivamente, una articulación que nos parece que hay que potenciar pues es la empresa de servicios más importante que tiene nuestra ciudad.
Pero también hay que hacer una fuerte articulación con la Unión Industrial de Zárate, donde están reunidas las grandes empresas, que está haciendo un recorrido muy interesante y muy importante apuntalando todo lo que son las grandes empresas y sus iniciativas y estrategias de desarrollo para todo el partido de Zárate”.
LA VOZ: Qué tiene que tener y que tiene que ofrecer una institución como esta en 2024/2025? “Actualmente el Centro, tomando de modelo lo que pasa en otros distritos, debiera ocuparse de los problemas reales de los comerciantes, por ejemplo, facilitar los trámites para poder tener comercios regularizados y en norma, tanto a nivel municipal como provincial. También analizar los problemas y realizar propuestas para expandir la posibilidad de que haya nuevos negocios, porque creemos que hay oportunidades, por ejemplo, en el sector turístico, hotelero y gastronómico. Tenemos un entorno natural imponente como es el Río Paraná de las Palmas y una infraestructura desarrollada, que podría ser una plataforma para crecer en este rubro. Desde ya que también hay obviamente necesidades de los comerciantes ya instalados en muchos temas. Por ejemplo, el tema energía eléctrica. ¿Cómo hacer más eficiente el uso de la energía? ¿Cómo mejorar las tarifas? La energía para muchos comercios es un servicio que incide mucho en su desarrollo y sostenibilidad. Lo mismo con tema alquileres o seguridad urbana”.
LA VOZ: ¿Cuál es el diagnóstico de estos temas, que dicen, piensan y esperan los comerciantes y que puede ser trabajado con otros sectores e instituciones públicas? Nosotros proponemos trabajar con el municipio en el desarrollo del nuevo Código de Planeamiento para una buena localización de negocios minoristas y de PYMES y promover que haya más inversiones de los mismos vecinos para ofrecer productos y servicios. Hay que hacer una fuerte oferta de capacitación. Y esto puede ser articulando con cámaras de segundo piso, como CAME o u otras cámaras, a las que el CCIZ debe volver como socia.
Un trabajo conjunto permitiría acceder a capacitaciones gratuitas para que los comerciantes adquieran nuevas herramientas, sobre todo en transformación digital, comercio electrónico, y redes sociales que les permitan aumentar sus posibilidades de ventas. Uno de los principales focos sobre los cuales queremos trabajar (ya sea siendo parte de la nueva comisión directiva o aportando a quienes lo sean) es hacer una entidad transparente, participativa, abierta, que pueda articular con otras entidades, que el municipio considere al CCIZ como un actor importante de ser convocado a la hora de tomar decisiones, ya sea para el tratamiento de tasas municipales, para las nuevas inversiones, para las planificaciones urbanas, entre otras cosas. Posiblemente fuera necesario contar con nuevas normativas para lo cual hay que trabajar también, entonces, con el Concejo Deliberante, con los concejales, para poder establecer cuáles son las ordenanzas vigentes y cuáles deben continuar, y si existen vacancias, apostando a construir una normativa moderna y prospectiva, es decir, que piense en una ciudad y un partido hacia el futuro, impulsar políticas que aumenten las inversiones y la promoción que pero que a su vez no entorpezca el normal desarrollo de las actividades comerciales”.
LA VOZ: Qué relación sugieren mantener con el gobierno municipal? “Creemos que la municipalidad todavía tiene una posibilidad de ampliar su política de desarrollo económico y productivo. Hay muchas PYMEs locales que pueden abastecer a las grandes industrias del partido. El municipio se ha enfocado en promover nuevas inversiones de grandes empresas, lo cual nos parece totalmente loable. Pero también podría tener una estrategia conjunta con una entidad que se ocupe del comercio y de las PYMES para promover la cadena de valor local, teniendo una política activa de articulación entre las empresas grandes y las PYMES y los comercios, promover el compre local, entre otros temas. También sería de esperar que el conjunto de entidades de Zárate y el municipio puedan desarrollar una estrategia de mayor visibilidad de las capacidades productivas del Partido, y con el tiempo recuperar la iniciativa que fue la Expo Zárate en donde se amalgamaban los grandes grupos de interés, como las empresas grandes, las PYMES, los comercios y los emprendedores. Creemos, firmemente, que todo debe hacerse colectivamente, a partir de una amplia participación de comerciantes, empresarios PYME, emprendedores, profesionales que puedan y quieran aportar sus miradas, para lo que todos queremos, que es el crecimiento sostenible de Zárate” finalizó Trupia.",https://www.diariolavozdezarate.com/2024/12/07/centro-del-comercio-zarate-preocupacion-de-un-sector-de-asociados/
Acto académico: Escuela de Formación y Capacitación para el Personal de la Marina Mercante Nacional,09/12/2024,"La Prefectura Naval Argentina (PNA) entregó reconocimientos Académicos y Diplomas a Marineros Mercantes y a Patrones Motorista Profesionales de Segunda pertenecientes a la Escuela de Formación y Capacitación para personal embarcado de la Marina Mercante Nacional con sede en Zárate. En un emotivo acto presidido por el Director de la Escuela de Suboficiales de la Prefectura Naval Argentina “Cnel.
Martin Jacobo Thompson”, Prefecto Principal Sergio Rolando Sánchez.
La palabras alusivas estuvieron a cargo del Regente de la Unidad Académica Prefecto Principal (RE) Jorge Acosta, quien destacó la misión que le cabe a la Prefectura en su carácter de Autoridad Marítima; en lo concerniente al firme compromiso asumido por la Institución en la Formación y Capacitación de la Gente de Mar en nuestra ciudad y la región, desde hace 27 años.
Al dirigirse a los egresados destaco: “me dirijo a Ustedes para señalarles que la educación del adulto se inscribe en el proceso íntegro de educación permanente, al proveer conocimientos, habilidades y actitudes valiosas para el crecimiento personal como respuesta a la dinámica de los cambios científicos, tecnológicos y sociales”.
Además, agregó: “quiero expresarles mi satisfacción al asumir con responsabilidad y dedicación la perspectiva que entroniza el valor de la educación durante las diferentes etapas de la vida humana; incluida aquella etapa de la vida en la que generalmente se considera quedaría menos por hacer”.
Por último, expresó: “cursantes; los objetivos y metas trazadas en la planificación académica al inicio del ciclo fue exitoso; promoviendo actitudes, hábitos y comportamientos valiosos orientados a propiciar su crecimiento profesional como integrante de la Marina Mercante. Les deseo a todos el mayor de los éxitos personales y profesionales y destacarles que las puertas de esta Unidad Académica están siempre abiertas a sus necesidades y expectativas”.",https://www.diariolavozdezarate.com/2024/12/09/acto-academico-escuela-de-formacion-y-capacitacion-para-el-personal-de-la-marina-mercante-nacional/
Plan Fines: Más de 140 egresados recibieron sus diplomas,19/12/2024,"En el Centro Educativo de Nivel Secundario (CENS) N° 451 de Zárate se llevó a cabo el acto de reconocimiento a los 145 egresados de los programas FINES Trayecto Secundario y FINES Proyectos Especiales.
Estudiantes que finalizaron sus estudios secundarios recibieron sus diplomas junto a docentes y familias, en un encuentro que destacó el esfuerzo y la perseverancia de cada uno de los presentes.
La directora del establecimiento, Andrea Vaz, encabezó el acto e instó a los nuevos egresados a continuar su formación y a “cumplir nuevos sueños”, en una jornada marcada por la emoción y el acompañamiento de toda la comunidad educativa.
Por su parte la Coordinadora Distrital de Fines, Gabriela Moreyra expresó “este acto simboliza no solo el cierre de un ciclo académico, sino también la apertura de nuevas oportunidades para cada estudiante quienes con compromiso y dedicación lograron cumplir un objetivo fundamental en su formación educativa gracias al apoyo constante de un Estado presente como el de la Provincia que en Zárate y Lima lo impulsamos con el apoyo de la Diputada Agustina Propato”.
El evento también contó con la presencia de destacadas autoridades educativas y referentes comunitarios, entre ellos la Inspectora Jefa Distrital de Educación Lic. Sonia García; Inspectora de EJAyAM, Miranda Giselle, ; Lic. Nahuel Rivas Karlic, Referente de EJAyAM; Prof. Silvina Bernardez, Coordinadora Regional. También participó la concejal de Unión por la Patria, Alejandra Berni y referentes de organizaciones territoriales como Jorgelina Maydana, Zulma De Angelis, Alfredo Molina, Marta Pietroboni, Flavia Montivero, Analia Duarte y Ana Almirón del grupo Mujeres Solidarias.",https://www.diariolavozdezarate.com/2024/12/19/plan-fines-mas-de-140-egresados-recibieron-sus-diplomas/
Se incendió una autobomba en una quema de pastizales,26/11/2024,"Muchas personas quedaron impactadas y conmovidas por el servicio brindado por bomberos voluntarios locales que en el afán por apagar el incendio de pastizales, las llamas tomaron al coche bomba y lo arrasaron.
Por redes sociales se dio a conocer el video que registra la secuencia exacta en la que el fuego alcanza a una unidad de incendios forestales, el móvil 22 que fue íntegramente consumido por las feroces llamas durante la tarde del domingo.
No se lamentaron heridos y desde el cuartel iniciaron una investigación para determinar responsabilidades. Los propietarios del predio, ubicado en el kilómetro 82 de la Ruta 9 se pusieron a disposición del cuartel de bomberos de Zárate.",https://www.diariolavozdezarate.com/2024/11/26/se-incendio-una-autobomba-en-una-quema-de-pastizales/
Quieren volver a concesionar la Ruta 14,02/12/2024,"El gobierno de Javier Milei busca volver a concesionaria las rutas nacionales que corren sobre la traza de la ruta 14 y explota el tramo de los puentes Zárate-Brazo Largo y el que une Rosario con Victoria. Son concesiones que cobran peaje.
La ruta 14 empieza en nuestra ciudad, en el estratégico puente Zárate-Brazo largo, y comunica el litoral argentino con una autovía que llega al límite con Brasil y con Uruguay y que es la columna vertebral de la circulación en el Mercosur.
La concesión está a cargo de Caminos del Río Uruguay (Crusa) que, pese a todo tipo de gestiones, en Vialidad aún no los reciben.
El corredor tiene una extensión de 668 kilómetros. Crusa pertenece a firmas de capital nacional. Son constructoras y ninguna apareció mencionada en los cuadernos de las coimas. Dos de sus ejecutivos, Juan Insúa e Ignacio Bustamante, señalan que el Estado no cumplió con el compromiso de la Renegociación Tarifaria Integral, que se debía hacer en 2006. Tampoco asumió su compromiso de actualizar tarifas de acuerdo a una fórmula y además no se pagaron algunas inversiones. La concesionaria presentó 46 pedidos de readecuación tarifaria. Ninguno avanzó. Y cuando hubo aumentos, “fueron por debajo del alza de costos”, aseguran.",https://www.diariolavozdezarate.com/2024/12/02/quieren-volver-a-concesionar-la-ruta-14/
Piden que el servicio de recolección llegue al Tatú,27/11/2024,"El bloque libertario local pidió al Ejecutivo municipal que extienda el contrato de licitación de los residuos para que camiones recolectores puedan pasar por la Primaria 16 y Escuela Secundaria Agraria N° 1 “Carlos Von Bernal” en función de mantener ese espacio educativo limpio.
Además, la extensión de este servicio sería beneficioso para los vecinos del Paraje “El Tatú”.
“Actualmente ambos colegios tienen que encargarse de la disposición de los residuos desechados, resultando cada día más difícil, ya que no cuentan con los medios necesarios”, reclamaron los concejales del bloque liberatario.
Si bien, según argumentaron los concejales, han presentado este reclamo al municipio de Zárate y también al Consejo Escolar, no han aportado soluciones hasta el momento.
A raíz de esto, es que los concejales elaboraron una Resolución solicitando al Departamento Ejecutivo Municipal, “arbitrar todos los medios necesarios para que el Servicio de recolección de residuos sea habilitado en las inmediaciones de E.P. N° 16 Fragata Sarmiento y Escuela Secundaria Agraria N° 1 Carlos Von Bernal ubicadas en RP 31 Paraje el Tatú”.
Será materia de análisis para el Ejecutivo de cara al año entrante conforme pueda ampliar los pliegos de tal contrato con la empresa Entre.",https://www.diariolavozdezarate.com/2024/11/27/piden-que-el-servicio-de-recoleccion-llegue-al-tatu/
Agustina Propato encabezó un encuentro,13/12/2024,"En una calurosa pero afectuosa tarde y jugando de local, desde Zárate Propato reunió a los hombres y mujeres que militan junto a ella y al Senador Berni en toda la segunda sección electoral. Con los zarateños como anfitriones, el local de la agrupación “La 20 de Noviembre” abrió sus puertas para recibir a la militancia de los distritos vecinos como Baradero, San Nicolás, San Pedro, Pergamino, Ramallo y Salto.
A un año de gobierno de Javier Milei, la Diputada Nacional de Unión por la Patria repasó los principales puntos del discurso de Cristina Fernández de Kirchner en la asunción como Presidenta del Partido Justicialista Nacional a quien Propato acompaña en el cargo de Consejera Nacional.
“Fue muy clara Cristina cuando explicó que los argentinos no estamos viviendo nada nuevo, es la cuarta reedición del modelo de valorización financiera como pasó con Martínez de Hoz, De la Rúa, Macri y ahora Milei, pensemos cómo terminó cada uno” sentenció la legisladora nacional y agregó “en nosotros, la militancia y la dirigencia, está la oportunidad de elegir de qué lugar de la vereda nos vamos a parar y cuál es el rol que debemos ocupar para salir del pozo a donde nos están llevando mientras cuatro o cinco vivos se siguen robando lo que es de y para los argentinos”.
Durante la jornada, además, los diferentes dirigentes de las ciudades vecinas también pudieron compartir no sólo la opinión en el análisis del discurso de CFK o del rol qué debe tener el peronismo en los tiempos que vienen, sino también cuál es la realidad de cada uno de sus distritos. De esta manera se pudo reflexionar sobre la situación nacional, también sobre la coyuntura provincial y se dio un interesante debate sobre lo que ocurre en cada uno de los municipios.
Cómo no podía ser de otra manera, los “dueños de casa”, en la voz del concejal limeño Lucas Castiglioni comenzaron el debate en virtud del año de gestión que lleva Marcelo Matzkin en nuestro Partido: “Lamentablemente vemos que nada cambió, es más de lo mismo, más caffarismo no se consigue” expresó Castiglioni.
Propato también compartió su opinión al respecto: “Cuando uno ve y analiza a quién responde el intendente o éstos intendentes que también gobiernan algunos distritos vecinos, a qué le asignan recursos y a que no, o cuando ve lo que están dispuesto a rifar con tal de beneficiar sus jefes políticos y no a la gente como nos pasa con las Centrales Nucleares Atucha, tiene que entender que su proyecto es el de gobernar para los amigos” y arremetió “el paso del tiempo sólo va desnudando los entramados que arman desde el Estado para utilizarlo como una empresa en la que hay unos pocos beneficiados y ninguno de ellos es precisamente el Pueblo”.
Además, también participaron del balance los militantes del espacio de la Diputada Nacional que ocupan lugares de responsabilidad al frente de distintos organismos en nuestra ciudad como la Casa de la Provincia, el IOMA, FINES, el Consejo Escolar y la Defensoría del Pueblo.
No faltó la autocrítica que “es muy importante si queremos entender de dónde venimos, dónde estamos y hacia dónde vamos” dijeron entre los asistentes, al momento de conversar sobre los gobiernos peronistas, el rol de los legisladores, el “Partido Judicial”, el rol de los movimientos sociales y las organizaciones políticas, en sintonía con lo que marcó la ex Vicepresidenta y dos veces Presidenta Cristina Fernández de Kirchner.
Terminando el encuentro y previo al brindis en el que Propato deseó “salud y la protección de Dios sobre los argentinos”, hizo un fuerte hincapié en un mensaje para todos: “El camino es claro: formar, informar, planifi car, divulgar y organizar. Tenemos que darnos estos encuentros, tenemos que volver a hablar con la gente que está muy desencantada con la política y explicar la importancia de meterse con la política porque aunque uno no quiera, se niegue o reniegue, la política todo el tiempo se mete con uno” y finalizó: “Se vienen tiempos muy difíciles, ya lo saben porque esto no es nuevo, pero estos tiempos necesitan de todos nosotros haciendo lo que tenemos que hacer desde el lugar que nos toca para recuperar los días más felices, cuentan conmigo”.
De esta manera, la diputada Nacional y flamante Consejera Nacional del Partido Justicialista, desde Zárate marcó su sello en la conducción política de la Segunda Sección Electoral.",https://www.diariolavozdezarate.com/2024/12/13/agustina-propato-encabezo-un-encuentro/
Nueva Comisión Directiva de la Agrupación Municipal Nuevo Zárate,22/11/2024,"Osvaldo Cáffaro es el nuevo presidente de la Agrupación Municipal Nuevo Zárate.
Cáffaro, quien fue intendente del partido de Zárate desde 2007 hasta 2023, asume este nuevo rol con el objetivo de “liderar y fortalecer a la agrupación en la ciudad”.
La comisión directiva de Nuevo Zárate quedó conformada de la siguiente manera: Presidente: Osvaldo Cáffaro; Vice presidente: José Maria Álvarez; Secretario general: Aníbal Fumaneri; Pro secretario: Liliana Belanger; Secretario de actas: Walter López; Tesorero: Amanda Larroza; Pro tesorero: Agustina Pereyra.",https://www.diariolavozdezarate.com/2024/11/22/nueva-comision-directiva-de-la-agrupacion-municipal-nuevo-zarate/
Las tasas aumentarán a partir de enero,11/12/2024,"El intendente Matzkin venía exponiendo durante todo el año que los zarateños pedimos servicios y que eso es incompatible con las sumas que se abonaban.
A raíz del dictado de la nueva normativa las tasas aumentarán con el objetivo de brindar servicios a la altura de lo que necesitan los vecinos.
A partir de enero las tasas serán más caras y quien cobre ingresos mensuales superiores a los 3 millones de pesos, pagará 38 mil pesos de tasas municipales por mes.
El municipio propone tres segmentos en función de los ingresos según la “Canasta Básica Familiar”; calculada en 930 mil pesos.
Si una familia percibe 3,5 canastas básicas estará en un segmento alto y pagará el 100% de la tasa. Un segmento medio estará compuesto por una familia que cobre entre 3,5 y 1 canasta básica. O sea, entre 3 millones de pesos mensuales y 930 mil. Este segmento pagará el 60% de la tasa. Y un segmento bajo, con ingresos menores a una canasta básica, o sea menor a 930 mil pesos mensuales, que pagará el 20% de la tasa.
Esto fue lo que aclaró el intendente respecto a las informaciones surgidas por concejales de la oposición y lo que aseguró en su intervención en el Concejo Deliberante.
Por otro lado, aclaró que se desdobló dicha tasa. Esto no quiere decir que vendrán en distintas facturas sino que se tomarán distintas bases para calcular el tributo.
Tal como adelantó este medio, la iluminación pública (lo que se conoce como alumbrado) se pagará en base a un porcentaje de lo que consume cada usuario en sus viviendas atado a la factura de la luz, lo cual significa un cambio sustancial para los contribuyentes. Por lo que si uno consume más energía eléctrica, pagará más.
“Seguimos el mismo criterio que Nación aplica para el consumo de la energía eléctrica. Si tenes cinco aires prendidos, es porque podes pagar más. O sea que no creamos nuevas tasas, sólo desdoblamos la tasa actual en dos, servicios generales (barrido, limpieza, aguas y recolección) y alumbrado público”, destacó el intendente Matzkin.
Por lo tanto, el esquema quedará diagramado de la siguiente manera; tasas de servicios generales de alcance individual y general por un lado, es decir barrido, recolección de residuos y servicios sanitarios; y por otro el alumbrado; todo en una misma factura.
Finalmente, el intendente finalizó; “con el dinero que recaudamos hoy, cubrimos el 10% del valor de los servicios. Y con este nuevo esquema cubriremos entre un 60 y un 70% del gasto. Entonces vamos a ir a un esquema en el cual si queremos ser un municipio ordenado, hay que contribuir”.
Hay sólo una categoría que no pagará, los jubilados. Cabe señalar que toda la información de quien es jubilado y cuánto son los ingresos de los contribuyentes se cruzará con organismos oficiales en un convenio que está terminando de rubricar el municipio con AFIP, Anses y otros organismos nacionales para modificar el sistema tributario local.
La semana pasada se desarrolló la asamblea de Mayores Contribuyentes que terminó de definir estos aumentos que se darán a partir del primero de enero.
Para aprobar un aumento de las tasas se modificó la ordenanza fiscal e impositiva y también debe tratarse nuevamente en el Concejo Deliberante convocando a una asamblea de vecinos, denominada “asamblea de mayores contribuyentes”, que terminó convalidándolo en otra sesión en donde el Ejecutivo hizo pesar su mayoría.",https://www.diariolavozdezarate.com/2024/12/11/las-tasas-aumentaran-a-partir-de-enero/
Countries y barrios cerrados deben reciclar sus residuos,04/12/2024,"A través de la Resolución 190/24, el ministerio de Ambiente de la provincia de Buenos Aires puso el ojo en la basura que generan los countries. En particular, en aquellos catalogados como clubes de campo o barrios cerrados, según la Ley.
Ahora, deberán reciclar. La norma bonaerense publicada en el Boletín Oficial a mediados de julio, estabelce que dichos los emprendimientos urbanísticos que generen más de mil kilos de residuos sólidos urbanos por mes deben presentar un plan de gestión integral e inclusiva de esos desechos.
La norma intenta que tales emprendimientos se conviertan en emprendimientos “económica y ambientalmente responsables” de todo el proceso que incluye la separación en origen, la recolección diferenciada y el transporte a destino sustentable y a los sitios de disposición final habilitados; asimismo pretenden minimizar la generación de residuos, fomentar el consumo responsable y fomentar el tratamiento de residuos, entre otras cosas.
Paralelamente, la Resolución también busca favorecer a las cooperativas de reciclaje y a las familias que se dedican a eso.
Es que cada country que esté alcanzado por esta regulación deberá aliarse con los llamados destinos sustentables que son, justamente, dichas entidades registradas formalmente en el Ministerio de Ambiente.
La medida ya entró en vigencia el mes pasado e incluye sanciones. Por su parte, el municipio firmó el Decreto 833/24 reglamentando la Ordenanza Nº 5198, para comenzar a suscribir convenios con el Ministerio de Ambiente de la Provincia de Buenos Aires en pos de controlar a estos countries en materia de gestión de los Residuos Sólidos Urbanos (RSU) para los denominados Clubes de Campo y Barrios Cerrados.
Tales acciones se desarrollarán durante todo el verano y aspiran a que cada predio gestione sus residuos de forma sustentable.",https://www.diariolavozdezarate.com/2024/12/04/countries-y-barrios-cerrados-deben-reciclar-sus-residuos/
